place_id_x,place_id_y,road_distance
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJTd2xv-gsDogRwsjfQO5V1eE,3932
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJeTZC3aYsDogRuMFhXSacD-Q,1356
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJYYypDqQsDogRJ_itp7Hjk_Y,1471
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJTZHMAqUsDogRqyWVVG5_938,1056
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJ3YXd7X0rDogRvmRQk9Titww,4197
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJKcQCIaQsDogRMVQDi8SU-6Q,1627
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJ85gnvLwsDogRv6ON4Hn4Y2E,1553
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJuY56XeksDogR-POEDSCayqc,3676
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJ333461crDogRZod39RtfW2Y,2545
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJx7nAdbssDogRrpx6SeVf2xQ,1403
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJi37F8KYsDogRC4jkglOf7WQ,1142
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJy0ULzq4sDogRAybixJbiFAI,1002
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJUfD_eJssDogR_TtOYNTGJxU,3143
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJlbzt3bosDogR8pGnOJVLrsQ,1268
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJie-jBaMsDogRJrvrH1RmvfY,3045
ChIJn2gRpa4sDogR1WNoXyHTkn0,ChIJ4apZenwrDogRKJ7BJ0S9vwc,4479
ChIJo1w9aLssDogR686u5vc6n3o,ChIJV0AwM30rDogR2sd-X0cgErU,3182
ChIJo1w9aLssDogR686u5vc6n3o,ChIJlUbZ4qMsDogR3tCinMzzKUg,1065
ChIJo1w9aLssDogR686u5vc6n3o,ChIJ-XW3X2MrDogR3_tQ3-OdBTI,4231
ChIJo1w9aLssDogR686u5vc6n3o,ChIJu_tp4r4sDogR_dRFCX8wCc8,932
ChIJo1w9aLssDogR686u5vc6n3o,ChIJ9Sszh6YsDogRUUo6zu8_TQY,1120
ChIJo1w9aLssDogR686u5vc6n3o,ChIJA5xPiqYsDogRBBCptdwsGEQ,1085
ChIJo1w9aLssDogR686u5vc6n3o,ChIJHzRIuaUsDogRP_AJdMSgzjI,970
ChIJo1w9aLssDogR686u5vc6n3o,ChIJhU2sZqAsDogRtIzPkFS5qj0,2167
ChIJo1w9aLssDogR686u5vc6n3o,ChIJtRSxt28rDogRpo4hEqqjIGk,4083
ChIJo1w9aLssDogR686u5vc6n3o,ChIJh479BaAsDogRWa7hmywCQCQ,2045
ChIJo1w9aLssDogR686u5vc6n3o,ChIJD9Dsz6UsDogRu-9zC1mr2o8,1135
ChIJo1w9aLssDogR686u5vc6n3o,ChIJFakjbJcsDogRghZ0HYdk3Io,1421
ChIJo1w9aLssDogR686u5vc6n3o,ChIJjdRoFFYrDogRz2dolVQVQ0c,2024
ChIJo1w9aLssDogR686u5vc6n3o,ChIJXWmIuKMsDogRU9zDFF0QQ5M,1642
ChIJo1w9aLssDogR686u5vc6n3o,ChIJdajrNrAsDogRyBKPsZKlwOs,706
ChIJo1w9aLssDogR686u5vc6n3o,ChIJVXvUNKYsDogRQVDQyijJJbk,1224
ChIJo1w9aLssDogR686u5vc6n3o,ChIJR5oqv5gsDogRKqyLD-s-zHY,1566
ChIJo1w9aLssDogR686u5vc6n3o,ChIJn5Pz6bwsDogRuKerVeP_zv4,847
ChIJo1w9aLssDogR686u5vc6n3o,ChIJn2gRpa4sDogR1WNoXyHTkn0,1322
ChIJo1w9aLssDogR686u5vc6n3o,ChIJo1w9aLssDogR686u5vc6n3o,0
ChIJo1w9aLssDogR686u5vc6n3o,ChIJtWwe37wsDogRVIC0hVYvdMQ,761
ChIJo1w9aLssDogR686u5vc6n3o,ChIJr7zdAKwsDogRrMIKO4_-HT0,1554
ChIJo1w9aLssDogR686u5vc6n3o,ChIJ2WKRwsMsDogRbGtzLAXNAuw,1642
ChIJo1w9aLssDogR686u5vc6n3o,ChIJA-QLx64sDogRh3IwJOyxFLI,1456
ChIJo1w9aLssDogR686u5vc6n3o,ChIJTd2xv-gsDogRwsjfQO5V1eE,2885
ChIJo1w9aLssDogR686u5vc6n3o,ChIJeTZC3aYsDogRuMFhXSacD-Q,1141
ChIJo1w9aLssDogR686u5vc6n3o,ChIJYYypDqQsDogRJ_itp7Hjk_Y,867
ChIJo1w9aLssDogR686u5vc6n3o,ChIJTZHMAqUsDogRqyWVVG5_938,454
ChIJo1w9aLssDogR686u5vc6n3o,ChIJ3YXd7X0rDogRvmRQk9Titww,4074
ChIJo1w9aLssDogR686u5vc6n3o,ChIJKcQCIaQsDogRMVQDi8SU-6Q,983
ChIJo1w9aLssDogR686u5vc6n3o,ChIJ85gnvLwsDogRv6ON4Hn4Y2E,955
ChIJo1w9aLssDogR686u5vc6n3o,ChIJuY56XeksDogR-POEDSCayqc,2467
ChIJo1w9aLssDogR686u5vc6n3o,ChIJ333461crDogRZod39RtfW2Y,1826
ChIJo1w9aLssDogR686u5vc6n3o,ChIJx7nAdbssDogRrpx6SeVf2xQ,279
ChIJo1w9aLssDogR686u5vc6n3o,ChIJi37F8KYsDogRC4jkglOf7WQ,1326
ChIJo1w9aLssDogR686u5vc6n3o,ChIJy0ULzq4sDogRAybixJbiFAI,1199
ChIJo1w9aLssDogR686u5vc6n3o,ChIJUfD_eJssDogR_TtOYNTGJxU,2480
ChIJo1w9aLssDogR686u5vc6n3o,ChIJlbzt3bosDogR8pGnOJVLrsQ,665
ChIJo1w9aLssDogR686u5vc6n3o,ChIJie-jBaMsDogRJrvrH1RmvfY,1035
ChIJo1w9aLssDogR686u5vc6n3o,ChIJ4apZenwrDogRKJ7BJ0S9vwc,4356
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJV0AwM30rDogR2sd-X0cgErU,2448
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJlUbZ4qMsDogR3tCinMzzKUg,573
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJ-XW3X2MrDogR3_tQ3-OdBTI,3497
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJu_tp4r4sDogR_dRFCX8wCc8,697
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJ9Sszh6YsDogRUUo6zu8_TQY,904
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJA5xPiqYsDogRBBCptdwsGEQ,1405
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJHzRIuaUsDogRP_AJdMSgzjI,1290
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJhU2sZqAsDogRtIzPkFS5qj0,1434
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJtRSxt28rDogRpo4hEqqjIGk,3349
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJh479BaAsDogRWa7hmywCQCQ,1272
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJD9Dsz6UsDogRu-9zC1mr2o8,920
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJFakjbJcsDogRghZ0HYdk3Io,757
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJjdRoFFYrDogRz2dolVQVQ0c,2364
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJXWmIuKMsDogRU9zDFF0QQ5M,2049
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJdajrNrAsDogRyBKPsZKlwOs,1045
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJVXvUNKYsDogRQVDQyijJJbk,1565
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJR5oqv5gsDogRKqyLD-s-zHY,875
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJn5Pz6bwsDogRuKerVeP_zv4,85
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJn2gRpa4sDogR1WNoXyHTkn0,1662
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJo1w9aLssDogR686u5vc6n3o,340
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJtWwe37wsDogRVIC0hVYvdMQ,0
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJr7zdAKwsDogRrMIKO4_-HT0,1894
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJ2WKRwsMsDogRbGtzLAXNAuw,1410
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJA-QLx64sDogRh3IwJOyxFLI,2196
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJTd2xv-gsDogRwsjfQO5V1eE,2650
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJeTZC3aYsDogRuMFhXSacD-Q,930
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJYYypDqQsDogRJ_itp7Hjk_Y,656
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJTZHMAqUsDogRqyWVVG5_938,794
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJ3YXd7X0rDogRvmRQk9Titww,3933
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJKcQCIaQsDogRMVQDi8SU-6Q,767
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJ85gnvLwsDogRv6ON4Hn4Y2E,193
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJuY56XeksDogR-POEDSCayqc,2394
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJ333461crDogRZod39RtfW2Y,2146
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJx7nAdbssDogRrpx6SeVf2xQ,618
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJi37F8KYsDogRC4jkglOf7WQ,1295
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJy0ULzq4sDogRAybixJbiFAI,1539
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJUfD_eJssDogR_TtOYNTGJxU,2286
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJlbzt3bosDogR8pGnOJVLrsQ,1004
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJie-jBaMsDogRJrvrH1RmvfY,610
ChIJtWwe37wsDogRVIC0hVYvdMQ,ChIJ4apZenwrDogRKJ7BJ0S9vwc,4214
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJV0AwM30rDogR2sd-X0cgErU,3391
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJlUbZ4qMsDogR3tCinMzzKUg,2099
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJ-XW3X2MrDogR3_tQ3-OdBTI,4440
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJu_tp4r4sDogR_dRFCX8wCc8,2819
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJ9Sszh6YsDogRUUo6zu8_TQY,1849
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJA5xPiqYsDogRBBCptdwsGEQ,1056
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJHzRIuaUsDogRP_AJdMSgzjI,1452
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJhU2sZqAsDogRtIzPkFS5qj0,2376
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJtRSxt28rDogRpo4hEqqjIGk,4292
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJh479BaAsDogRWa7hmywCQCQ,2221
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJD9Dsz6UsDogRu-9zC1mr2o8,1865
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJFakjbJcsDogRghZ0HYdk3Io,3033
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJjdRoFFYrDogRz2dolVQVQ0c,689
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJXWmIuKMsDogRU9zDFF0QQ5M,689
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJdajrNrAsDogRyBKPsZKlwOs,902
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJVXvUNKYsDogRQVDQyijJJbk,1126
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJR5oqv5gsDogRKqyLD-s-zHY,2360
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJn5Pz6bwsDogRuKerVeP_zv4,2976
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJn2gRpa4sDogR1WNoXyHTkn0,441
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJo1w9aLssDogR686u5vc6n3o,1938
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJtWwe37wsDogRVIC0hVYvdMQ,2891
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJr7zdAKwsDogRrMIKO4_-HT0,0
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJ2WKRwsMsDogRbGtzLAXNAuw,3079
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJA-QLx64sDogRh3IwJOyxFLI,503
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJTd2xv-gsDogRwsjfQO5V1eE,4302
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJeTZC3aYsDogRuMFhXSacD-Q,1441
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJYYypDqQsDogRJ_itp7Hjk_Y,1439
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJTZHMAqUsDogRqyWVVG5_938,1497
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJ3YXd7X0rDogRvmRQk9Titww,4283
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJKcQCIaQsDogRMVQDi8SU-6Q,1712
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJ85gnvLwsDogRv6ON4Hn4Y2E,1792
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJuY56XeksDogR-POEDSCayqc,4045
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJ333461crDogRZod39RtfW2Y,1858
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJx7nAdbssDogRrpx6SeVf2xQ,1575
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJi37F8KYsDogRC4jkglOf7WQ,1228
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJy0ULzq4sDogRAybixJbiFAI,773
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJUfD_eJssDogR_TtOYNTGJxU,3228
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJlbzt3bosDogR8pGnOJVLrsQ,1444
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJie-jBaMsDogRJrvrH1RmvfY,3414
ChIJr7zdAKwsDogRrMIKO4_-HT0,ChIJ4apZenwrDogRKJ7BJ0S9vwc,4565
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJV0AwM30rDogR2sd-X0cgErU,3811
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJlUbZ4qMsDogR3tCinMzzKUg,1960
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJ-XW3X2MrDogR3_tQ3-OdBTI,4861
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJu_tp4r4sDogR_dRFCX8wCc8,993
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJ9Sszh6YsDogRUUo6zu8_TQY,2084
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJA5xPiqYsDogRBBCptdwsGEQ,3831
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJHzRIuaUsDogRP_AJdMSgzjI,3716
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJhU2sZqAsDogRtIzPkFS5qj0,3019
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJtRSxt28rDogRpo4hEqqjIGk,4712
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJh479BaAsDogRWa7hmywCQCQ,2659
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJD9Dsz6UsDogRu-9zC1mr2o8,2100
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJFakjbJcsDogRghZ0HYdk3Io,2042
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJjdRoFFYrDogRz2dolVQVQ0c,3405
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJXWmIuKMsDogRU9zDFF0QQ5M,2669
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJdajrNrAsDogRyBKPsZKlwOs,2222
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJVXvUNKYsDogRQVDQyijJJbk,3390
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJR5oqv5gsDogRKqyLD-s-zHY,2198
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJn5Pz6bwsDogRuKerVeP_zv4,1473
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJn2gRpa4sDogR1WNoXyHTkn0,2775
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJo1w9aLssDogR686u5vc6n3o,1516
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJtWwe37wsDogRVIC0hVYvdMQ,1387
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJr7zdAKwsDogRrMIKO4_-HT0,2936
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJ2WKRwsMsDogRbGtzLAXNAuw,0
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJA-QLx64sDogRh3IwJOyxFLI,2642
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJTd2xv-gsDogRwsjfQO5V1eE,1163
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJeTZC3aYsDogRuMFhXSacD-Q,2110
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJYYypDqQsDogRJ_itp7Hjk_Y,1832
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJTZHMAqUsDogRqyWVVG5_938,1985
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJ3YXd7X0rDogRvmRQk9Titww,9124
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJKcQCIaQsDogRMVQDi8SU-6Q,1947
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJ85gnvLwsDogRv6ON4Hn4Y2E,1581
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJuY56XeksDogR-POEDSCayqc,906
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJ333461crDogRZod39RtfW2Y,3357
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJx7nAdbssDogRrpx6SeVf2xQ,1834
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJi37F8KYsDogRC4jkglOf7WQ,3492
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJy0ULzq4sDogRAybixJbiFAI,2715
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJUfD_eJssDogR_TtOYNTGJxU,3086
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJlbzt3bosDogR8pGnOJVLrsQ,1703
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJie-jBaMsDogRJrvrH1RmvfY,1330
ChIJ2WKRwsMsDogRbGtzLAXNAuw,ChIJ4apZenwrDogRKJ7BJ0S9vwc,9406
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJV0AwM30rDogR2sd-X0cgErU,3172
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJlUbZ4qMsDogR3tCinMzzKUg,1881
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJ-XW3X2MrDogR3_tQ3-OdBTI,4221
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJu_tp4r4sDogR_dRFCX8wCc8,2316
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJ9Sszh6YsDogRUUo6zu8_TQY,1630
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJA5xPiqYsDogRBBCptdwsGEQ,1348
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJHzRIuaUsDogRP_AJdMSgzjI,1233
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJhU2sZqAsDogRtIzPkFS5qj0,2157
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJtRSxt28rDogRpo4hEqqjIGk,4073
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJh479BaAsDogRWa7hmywCQCQ,2002
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJD9Dsz6UsDogRu-9zC1mr2o8,1646
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJFakjbJcsDogRghZ0HYdk3Io,3249
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJjdRoFFYrDogRz2dolVQVQ0c,763
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJXWmIuKMsDogRU9zDFF0QQ5M,186
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJdajrNrAsDogRyBKPsZKlwOs,858
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJVXvUNKYsDogRQVDQyijJJbk,907
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJR5oqv5gsDogRKqyLD-s-zHY,2141
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJn5Pz6bwsDogRuKerVeP_zv4,2796
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJn2gRpa4sDogR1WNoXyHTkn0,133
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJo1w9aLssDogR686u5vc6n3o,2485
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJtWwe37wsDogRVIC0hVYvdMQ,2710
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJr7zdAKwsDogRrMIKO4_-HT0,294
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJ2WKRwsMsDogRbGtzLAXNAuw,2576
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJA-QLx64sDogRh3IwJOyxFLI,0
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJTd2xv-gsDogRwsjfQO5V1eE,3799
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJeTZC3aYsDogRuMFhXSacD-Q,1222
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJYYypDqQsDogRJ_itp7Hjk_Y,1729
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJTZHMAqUsDogRqyWVVG5_938,1190
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJ3YXd7X0rDogRvmRQk9Titww,4064
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJKcQCIaQsDogRMVQDi8SU-6Q,1493
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJ85gnvLwsDogRv6ON4Hn4Y2E,2084
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJuY56XeksDogR-POEDSCayqc,3542
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJ333461crDogRZod39RtfW2Y,2412
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJx7nAdbssDogRrpx6SeVf2xQ,1536
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJi37F8KYsDogRC4jkglOf7WQ,1009
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJy0ULzq4sDogRAybixJbiFAI,1136
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJUfD_eJssDogR_TtOYNTGJxU,3009
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJlbzt3bosDogR8pGnOJVLrsQ,2093
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJie-jBaMsDogRJrvrH1RmvfY,2911
ChIJA-QLx64sDogRh3IwJOyxFLI,ChIJ4apZenwrDogRKJ7BJ0S9vwc,4346
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJV0AwM30rDogR2sd-X0cgErU,3203
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJlUbZ4qMsDogR3tCinMzzKUg,3844
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJ-XW3X2MrDogR3_tQ3-OdBTI,4253
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJu_tp4r4sDogR_dRFCX8wCc8,2252
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJ9Sszh6YsDogRUUo6zu8_TQY,4175
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJA5xPiqYsDogRBBCptdwsGEQ,6283
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJHzRIuaUsDogRP_AJdMSgzjI,6168
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJhU2sZqAsDogRtIzPkFS5qj0,3994
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJtRSxt28rDogRpo4hEqqjIGk,4104
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJh479BaAsDogRWa7hmywCQCQ,4435
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJD9Dsz6UsDogRu-9zC1mr2o8,4190
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJFakjbJcsDogRghZ0HYdk3Io,2532
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJjdRoFFYrDogRz2dolVQVQ0c,5857
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJXWmIuKMsDogRU9zDFF0QQ5M,5120
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJdajrNrAsDogRyBKPsZKlwOs,3698
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJVXvUNKYsDogRQVDQyijJJbk,5841
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJR5oqv5gsDogRKqyLD-s-zHY,3393
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJn5Pz6bwsDogRuKerVeP_zv4,3252
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJn2gRpa4sDogR1WNoXyHTkn0,5227
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJo1w9aLssDogR686u5vc6n3o,3507
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJtWwe37wsDogRVIC0hVYvdMQ,3167
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJr7zdAKwsDogRrMIKO4_-HT0,5387
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJ2WKRwsMsDogRbGtzLAXNAuw,1854
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJA-QLx64sDogRh3IwJOyxFLI,5093
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJTd2xv-gsDogRwsjfQO5V1eE,0
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJeTZC3aYsDogRuMFhXSacD-Q,4248
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJYYypDqQsDogRJ_itp7Hjk_Y,3293
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJTZHMAqUsDogRqyWVVG5_938,3446
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJ3YXd7X0rDogRvmRQk9Titww,7375
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJKcQCIaQsDogRMVQDi8SU-6Q,4038
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJ85gnvLwsDogRv6ON4Hn4Y2E,3360
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJuY56XeksDogR-POEDSCayqc,1057
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJ333461crDogRZod39RtfW2Y,5416
ChIJTd2xv-gsDogRwsjfQO5V1eE,ChIJx7nAdbssDogRrpx6SeVf2xQ,3295
